zone_profile_id,botanical_entry_id,branch_id,country,region,zone,microclimate_tags,production_mode,growth_habit,forest_garden_layer,guild_roles,light_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,harvest_window_brazil,propagation_methods,conservation_status,notes,source_table,source_row
BRWM-00060,BOT-BR-0021,branch_brazil,Brazil,North,North Amazon Wet,humid forest;floodplain or terra firme,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,61
BRWM-00061,BOT-BR-0022,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,savanna;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado; biome_basis=cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,62
BRWM-00062,BOT-BR-0022,branch_brazil,Brazil,Southeast,Southeast Highland Mild,savanna;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado|Highland; biome_basis=cerrado|highland; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,63
BRWM-00063,BOT-BR-0023,branch_brazil,Brazil,South,South Subtropical Humid,cool humid highlands,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,64
BRWM-00064,BOT-BR-0023,branch_brazil,Brazil,South,South Pampa / Cooler,cool humid highlands,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,65
BRWM-00065,BOT-BR-0023,branch_brazil,Brazil,Southeast,Southeast Highland Mild,cool humid highlands,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,66
BRWM-00066,BOT-BR-0024,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,well-drained orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,67
BRWM-00067,BOT-BR-0024,branch_brazil,Brazil,South,South Subtropical Humid,well-drained orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,68
BRWM-00068,BOT-BR-0025,branch_brazil,Brazil,North,North Amazon Wet,humid tropics,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,69
BRWM-00069,BOT-BR-0026,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,rocky campo rupestre / cerrado,Managed medicinal crop,Shrub,Shrub,medicinal,,,,,,,,Flagged,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado|Highland; biome_basis=cerrado|highland; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,70
BRWM-00070,BOT-BR-0026,branch_brazil,Brazil,Southeast,Southeast Highland Mild,rocky campo rupestre / cerrado,Managed medicinal crop,Shrub,Shrub,medicinal,,,,,,,,Flagged,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado|Highland; biome_basis=cerrado|highland; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,71
BRWM-00071,BOT-BR-0027,branch_brazil,Brazil,Northeast,Northeast Semiarid,dry forests;full sun,Managed medicinal crop,Tree,Canopy,medicinal;wetland_filter;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga|Cerrado; biome_basis=caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,72
BRWM-00072,BOT-BR-0027,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,dry forests;full sun,Managed medicinal crop,Tree,Canopy,medicinal;wetland_filter;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga|Cerrado; biome_basis=caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,73
BRWM-00073,BOT-BR-0028,branch_brazil,Brazil,North,North Amazon Wet,humid floodplain;terra firme under management,Cultivated orchard,Palm,Canopy,fruit_producer;wetland_filter;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,74
BRWM-00074,BOT-BR-0028,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,humid floodplain;terra firme under management,Cultivated orchard,Palm,Canopy,fruit_producer;wetland_filter;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Coastal_Restinga; biome_basis=amazon|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,75
BRWM-00075,BOT-BR-0029,branch_brazil,Brazil,North,North Amazon Wet,irrigated terra firme,Cultivated,Palm,Canopy,fruit_producer;wetland_filter;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,76
BRWM-00076,BOT-BR-0030,branch_brazil,Brazil,North,North Amazon Wet,terra firme;managed orchards,Cultivated,Palm,Canopy,fruit_producer;wetland_filter;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,77
BRWM-00077,BOT-BR-0030,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,terra firme;managed orchards,Cultivated,Palm,Canopy,fruit_producer;wetland_filter;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Coastal_Restinga; biome_basis=amazon|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,78
BRWM-00078,BOT-BR-0031,branch_brazil,Brazil,North,North Amazon Wet,humid forest;non-flooded and flooded forest mosaics,Cultivated orchard,Palm,Sub-canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,79
BRWM-00079,BOT-BR-0032,branch_brazil,Brazil,North,North Amazon transition,full sun;secondary landscapes,Cultivated orchard,Palm,Canopy,medicinal;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado; biome_basis=amazon|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,80
BRWM-00080,BOT-BR-0032,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,full sun;secondary landscapes,Cultivated orchard,Palm,Canopy,medicinal;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado; biome_basis=amazon|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,81
BRWM-00081,BOT-BR-0033,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,82
BRWM-00082,BOT-BR-0034,branch_brazil,Brazil,North,North Amazon Wet,humid tropics;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,83
BRWM-00083,BOT-BR-0034,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,humid tropics;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Coastal_Restinga; biome_basis=amazon|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,84
BRWM-00084,BOT-BR-0035,branch_brazil,Brazil,Northeast,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,85
BRWM-00085,BOT-BR-0035,branch_brazil,Brazil,Southeast,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,86
BRWM-00086,BOT-BR-0035,branch_brazil,Brazil,North,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,87
BRWM-00087,BOT-BR-0035,branch_brazil,Brazil,South,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,88
BRWM-00088,BOT-BR-0035,branch_brazil,Brazil,Central-West,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,89
BRWM-00089,BOT-BR-0036,branch_brazil,Brazil,Northeast,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,90
BRWM-00090,BOT-BR-0036,branch_brazil,Brazil,Southeast,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,91
BRWM-00091,BOT-BR-0036,branch_brazil,Brazil,North,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,92
BRWM-00092,BOT-BR-0036,branch_brazil,Brazil,South,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,93
BRWM-00093,BOT-BR-0036,branch_brazil,Brazil,Central-West,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,94
BRWM-00094,BOT-BR-0037,branch_brazil,Brazil,Northeast,Nationwide managed orchards,high fertility;water-demanding;wind protection helps,Cultivated orchard,Herb,Herbaceous,fruit_producer,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,95
